A,B
2.27814e+07,-3.28787e+07
2.27555e+07,-3.28966e+07
2.27295e+07,-3.29146e+07
2.27035e+07,-3.29325e+07
2.26775e+07,-3.29504e+07
2.26515e+07,-3.29683e+07
2.26255e+07,-3.29862e+07
2.25994e+07,-3.3004e+07
2.25734e+07,-3.30218e+07
2.25473e+07,-3.30396e+07
2.25212e+07,-3.30574e+07
2.24951e+07,-3.30752e+07
2.2469e+07,-3.30929e+07
2.24429e+07,-3.31107e+07
2.24168e+07,-3.31284e+07
2.23906e+07,-3.3146e+07
2.23645e+07,-3.31637e+07
2.23383e+07,-3.31813e+07
2.23121e+07,-3.3199e+07
2.22859e+07,-3.32166e+07
2.22597e+07,-3.32341e+07
2.22334e+07,-3.32517e+07
2.22072e+07,-3.32692e+07
2.21809e+07,-3.32867e+07
2.21546e+07,-3.33042e+07
2.21283e+07,-3.33217e+07
2.2102e+07,-3.33392e+07
2.20757e+07,-3.33566e+07
2.20494e+07,-3.3374e+07
2.20231e+07,-3.33914e+07
2.19967e+07,-3.34088e+07
2.19703e+07,-3.34261e+07
2.19439e+07,-3.34434e+07
2.19175e+07,-3.34607e+07
2.18911e+07,-3.3478e+07
2.18647e+07,-3.34953e+07
2.18383e+07,-3.35125e+07
2.18118e+07,-3.35298e+07
2.17853e+07,-3.3547e+07
2.17588e+07,-3.35642e+07
2.17324e+07,-3.35813e+07
2.17058e+07,-3.35985e+07
2.16793e+07,-3.36156e+07
2.16528e+07,-3.36327e+07
2.16262e+07,-3.36498e+07
2.15997e+07,-3.36668e+07
2.15731e+07,-3.36838e+07
2.15465e+07,-3.37009e+07
2.15199e+07,-3.37179e+07
2.14933e+07,-3.37348e+07
2.14667e+07,-3.37518e+07
2.144e+07,-3.37687e+07
2.14134e+07,-3.37856e+07
2.13867e+07,-3.38025e+07
2.136e+07,-3.38194e+07
2.13333e+07,-3.38362e+07
2.13066e+07,-3.3853e+07
2.12799e+07,-3.38699e+07
2.12531e+07,-3.38866e+07
2.12264e+07,-3.39034e+07
2.11996e+07,-3.39201e+07
2.11729e+07,-3.39369e+07
2.11461e+07,-3.39536e+07
2.11193e+07,-3.39702e+07
2.10924e+07,-3.39869e+07
2.10656e+07,-3.40035e+07
2.10388e+07,-3.40201e+07
2.10119e+07,-3.40367e+07
2.09851e+07,-3.40533e+07
2.09582e+07,-3.40699e+07
2.09313e+07,-3.40864e+07
2.09044e+07,-3.41029e+07
2.08775e+07,-3.41194e+07
2.08505e+07,-3.41358e+07
2.08236e+07,-3.41523e+07
2.07966e+07,-3.41687e+07
2.07696e+07,-3.41851e+07
2.07427e+07,-3.42015e+07
2.07157e+07,-3.42179e+07
2.06887e+07,-3.42342e+07
2.06616e+07,-3.42505e+07
2.06346e+07,-3.42668e+07
2.06075e+07,-3.42831e+07
2.05805e+07,-3.42993e+07
2.05534e+07,-3.43156e+07
2.05263e+07,-3.43318e+07
2.04992e+07,-3.4348e+07
2.04721e+07,-3.43641e+07
2.0445e+07,-3.43803e+07
2.04178e+07,-3.43964e+07
2.03907e+07,-3.44125e+07
2.03635e+07,-3.44286e+07
2.03363e+07,-3.44446e+07
2.03092e+07,-3.44607e+07
2.0282e+07,-3.44767e+07
2.02547e+07,-3.44927e+07
2.02275e+07,-3.45087e+07
2.02003e+07,-3.45246e+07
2.0173e+07,-3.45405e+07
2.01458e+07,-3.45565e+07
2.01185e+07,-3.45723e+07
2.00912e+07,-3.45882e+07
2.00639e+07,-3.46041e+07
2.00366e+07,-3.46199e+07
2.00092e+07,-3.46357e+07
1.99819e+07,-3.46515e+07
1.99545e+07,-3.46672e+07
1.99272e+07,-3.4683e+07
1.98998e+07,-3.46987e+07
1.98724e+07,-3.47144e+07
1.9845e+07,-3.473e+07
1.98176e+07,-3.47457e+07
1.97902e+07,-3.47613e+07
1.97627e+07,-3.47769e+07
1.97353e+07,-3.47925e+07
1.97078e+07,-3.48081e+07
1.96803e+07,-3.48236e+07
1.96529e+07,-3.48391e+07
1.96254e+07,-3.48546e+07
1.95978e+07,-3.48701e+07
1.95703e+07,-3.48856e+07
1.95428e+07,-3.4901e+07
1.95152e+07,-3.49164e+07
1.94877e+07,-3.49318e+07
1.94601e+07,-3.49472e+07
1.94325e+07,-3.49625e+07
1.94049e+07,-3.49778e+07
1.93773e+07,-3.49931e+07
1.93497e+07,-3.50084e+07
1.9322e+07,-3.50237e+07
1.92944e+07,-3.50389e+07
1.92667e+07,-3.50541e+07
1.92391e+07,-3.50693e+07
1.92114e+07,-3.50845e+07
1.91837e+07,-3.50997e+07
1.9156e+07,-3.51148e+07
1.91283e+07,-3.51299e+07
1.91005e+07,-3.5145e+07
1.90728e+07,-3.516e+07
1.9045e+07,-3.51751e+07
1.90173e+07,-3.51901e+07
1.89895e+07,-3.52051e+07
1.89617e+07,-3.52201e+07
1.89339e+07,-3.5235e+07
1.89061e+07,-3.525e+07
1.88783e+07,-3.52649e+07
1.88504e+07,-3.52798e+07
1.88226e+07,-3.52946e+07
1.87947e+07,-3.53095e+07
1.87669e+07,-3.53243e+07
1.8739e+07,-3.53391e+07
1.87111e+07,-3.53539e+07
1.86832e+07,-3.53686e+07
1.86553e+07,-3.53834e+07
1.86273e+07,-3.53981e+07
1.85994e+07,-3.54128e+07
1.85714e+07,-3.54274e+07
1.85435e+07,-3.54421e+07
1.85155e+07,-3.54567e+07
1.84875e+07,-3.54713e+07
1.84595e+07,-3.54859e+07
1.84315e+07,-3.55004e+07
1.84035e+07,-3.5515e+07
1.83754e+07,-3.55295e+07
1.83474e+07,-3.5544e+07
1.83193e+07,-3.55584e+07
1.82913e+07,-3.55729e+07
1.82632e+07,-3.55873e+07
1.82351e+07,-3.56017e+07
1.8207e+07,-3.56161e+07
1.81789e+07,-3.56304e+07
1.81508e+07,-3.56448e+07
1.81226e+07,-3.56591e+07
1.80945e+07,-3.56734e+07
1.80663e+07,-3.56877e+07
1.80381e+07,-3.57019e+07
1.801e+07,-3.57161e+07
1.79818e+07,-3.57303e+07
1.79536e+07,-3.57445e+07
1.79254e+07,-3.57587e+07
1.78971e+07,-3.57728e+07
1.78689e+07,-3.57869e+07
1.78406e+07,-3.5801e+07
1.78124e+07,-3.58151e+07
1.77841e+07,-3.58291e+07
1.77558e+07,-3.58431e+07
1.77275e+07,-3.58571e+07
1.76992e+07,-3.58711e+07
1.76709e+07,-3.58851e+07
1.76426e+07,-3.5899e+07
1.76143e+07,-3.59129e+07
1.75859e+07,-3.59268e+07
1.75576e+07,-3.59407e+07
1.75292e+07,-3.59545e+07
1.75008e+07,-3.59683e+07
1.74724e+07,-3.59821e+07
1.7444e+07,-3.59959e+07
1.74156e+07,-3.60097e+07
1.73872e+07,-3.60234e+07
1.73587e+07,-3.60371e+07
1.73303e+07,-3.60508e+07
1.73018e+07,-3.60645e+07
1.72734e+07,-3.60781e+07
1.72449e+07,-3.60917e+07
1.72164e+07,-3.61053e+07
1.71879e+07,-3.61189e+07
1.71594e+07,-3.61325e+07
1.71309e+07,-3.6146e+07
1.71023e+07,-3.61595e+07
1.70738e+07,-3.6173e+07
1.70452e+07,-3.61865e+07
1.70167e+07,-3.61999e+07
1.69881e+07,-3.62133e+07
1.69595e+07,-3.62267e+07
1.69309e+07,-3.62401e+07
1.69023e+07,-3.62534e+07
1.68737e+07,-3.62668e+07
1.68451e+07,-3.62801e+07
1.68164e+07,-3.62933e+07
1.67878e+07,-3.63066e+07
1.67591e+07,-3.63198e+07
1.67305e+07,-3.63331e+07
1.67018e+07,-3.63463e+07
1.66731e+07,-3.63594e+07
1.66444e+07,-3.63726e+07
1.66157e+07,-3.63857e+07
1.6587e+07,-3.63988e+07
1.65582e+07,-3.64119e+07
1.65295e+07,-3.64249e+07
1.65008e+07,-3.6438e+07
1.6472e+07,-3.6451e+07
1.64432e+07,-3.6464e+07
1.64144e+07,-3.64769e+07
1.63856e+07,-3.64899e+07
1.63568e+07,-3.65028e+07
1.6328e+07,-3.65157e+07
1.62992e+07,-3.65286e+07
1.62704e+07,-3.65414e+07
1.62415e+07,-3.65542e+07
1.62127e+07,-3.6567e+07
1.61838e+07,-3.65798e+07
1.61549e+07,-3.65926e+07
1.61261e+07,-3.66053e+07
1.60972e+07,-3.6618e+07
1.60683e+07,-3.66307e+07
1.60393e+07,-3.66434e+07
1.60104e+07,-3.66561e+07
1.59815e+07,-3.66687e+07
1.59525e+07,-3.66813e+07
1.59236e+07,-3.66939e+07
1.58946e+07,-3.67064e+07
1.58657e+07,-3.67189e+07
1.58367e+07,-3.67315e+07
1.58077e+07,-3.67439e+07
1.57787e+07,-3.67564e+07
1.57497e+07,-3.67688e+07
1.57206e+07,-3.67813e+07
1.56916e+07,-3.67937e+07
1.56626e+07,-3.6806e+07
1.56335e+07,-3.68184e+07
1.56045e+07,-3.68307e+07
1.55754e+07,-3.6843e+07
1.55463e+07,-3.68553e+07
1.55172e+07,-3.68675e+07
1.54881e+07,-3.68798e+07
1.5459e+07,-3.6892e+07
1.54299e+07,-3.69042e+07
1.54008e+07,-3.69163e+07
1.53716e+07,-3.69285e+07
1.53425e+07,-3.69406e+07
1.53133e+07,-3.69527e+07
1.52841e+07,-3.69648e+07
1.5255e+07,-3.69768e+07
1.52258e+07,-3.69889e+07
1.51966e+07,-3.70009e+07
1.51674e+07,-3.70128e+07
1.51382e+07,-3.70248e+07
1.51089e+07,-3.70367e+07
1.50797e+07,-3.70486e+07
1.50505e+07,-3.70605e+07
1.50212e+07,-3.70724e+07
1.4992e+07,-3.70842e+07
1.49627e+07,-3.70961e+07
1.49334e+07,-3.71079e+07
1.49041e+07,-3.71196e+07
1.48748e+07,-3.71314e+07
1.48455e+07,-3.71431e+07
1.48162e+07,-3.71548e+07
1.47869e+07,-3.71665e+07
1.47575e+07,-3.71782e+07
1.47282e+07,-3.71898e+07
1.46988e+07,-3.72014e+07
1.46695e+07,-3.7213e+07
1.46401e+07,-3.72246e+07
1.46107e+07,-3.72361e+07
1.45813e+07,-3.72476e+07
1.45519e+07,-3.72591e+07
1.45225e+07,-3.72706e+07
1.44931e+07,-3.7282e+07
1.44637e+07,-3.72935e+07
1.44342e+07,-3.73049e+07
1.44048e+07,-3.73162e+07
1.43753e+07,-3.73276e+07
1.43459e+07,-3.73389e+07
1.43164e+07,-3.73502e+07
1.42869e+07,-3.73615e+07
1.42574e+07,-3.73728e+07
1.42279e+07,-3.7384e+07
1.41984e+07,-3.73953e+07
1.41689e+07,-3.74064e+07
1.41394e+07,-3.74176e+07
1.41098e+07,-3.74288e+07
1.40803e+07,-3.74399e+07
1.40507e+07,-3.7451e+07
1.40212e+07,-3.74621e+07
1.39916e+07,-3.74731e+07
1.3962e+07,-3.74841e+07
1.39325e+07,-3.74952e+07
1.39029e+07,-3.75061e+07
1.38733e+07,-3.75171e+07
1.38436e+07,-3.7528e+07
1.3814e+07,-3.75389e+07
1.37844e+07,-3.75498e+07
1.37548e+07,-3.75607e+07
1.37251e+07,-3.75715e+07
1.36955e+07,-3.75824e+07
1.36658e+07,-3.75932e+07
1.36361e+07,-3.76039e+07
1.36064e+07,-3.76147e+07
1.35767e+07,-3.76254e+07
1.35471e+07,-3.76361e+07
1.35173e+07,-3.76468e+07
1.34876e+07,-3.76575e+07
1.34579e+07,-3.76681e+07
1.34282e+07,-3.76787e+07
1.33984e+07,-3.76893e+07
1.33687e+07,-3.76998e+07
1.33389e+07,-3.77104e+07
1.33092e+07,-3.77209e+07
1.32794e+07,-3.77314e+07
1.32496e+07,-3.77419e+07
1.32198e+07,-3.77523e+07
1.319e+07,-3.77627e+07
1.31602e+07,-3.77731e+07
1.31304e+07,-3.77835e+07
1.31006e+07,-3.77938e+07
1.30708e+07,-3.78042e+07
1.30409e+07,-3.78145e+07
1.30111e+07,-3.78248e+07
1.29812e+07,-3.7835e+07
1.29514e+07,-3.78452e+07
1.29215e+07,-3.78555e+07
1.28916e+07,-3.78656e+07
1.28617e+07,-3.78758e+07
1.28318e+07,-3.78859e+07
1.28019e+07,-3.78961e+07
1.2772e+07,-3.79061e+07
1.27421e+07,-3.79162e+07
1.27122e+07,-3.79263e+07
1.26822e+07,-3.79363e+07
1.26523e+07,-3.79463e+07
1.26223e+07,-3.79562e+07
1.25924e+07,-3.79662e+07
1.25624e+07,-3.79761e+07
1.25324e+07,-3.7986e+07
1.25025e+07,-3.79959e+07
1.24725e+07,-3.80058e+07
1.24425e+07,-3.80156e+07
1.24125e+07,-3.80254e+07
1.23824e+07,-3.80352e+07
1.23524e+07,-3.80449e+07
1.23224e+07,-3.80547e+07
1.22924e+07,-3.80644e+07
1.22623e+07,-3.80741e+07
1.22323e+07,-3.80837e+07
1.22022e+07,-3.80934e+07
1.21721e+07,-3.8103e+07
1.21421e+07,-3.81126e+07
1.2112e+07,-3.81222e+07
1.20819e+07,-3.81317e+07
1.20518e+07,-3.81412e+07
1.20217e+07,-3.81507e+07
1.19916e+07,-3.81602e+07
1.19615e+07,-3.81697e+07
1.19313e+07,-3.81791e+07
1.19012e+07,-3.81885e+07
1.18711e+07,-3.81979e+07
1.18409e+07,-3.82072e+07
1.18108e+07,-3.82166e+07
1.17806e+07,-3.82259e+07
1.17504e+07,-3.82352e+07
1.17202e+07,-3.82444e+07
1.16901e+07,-3.82537e+07
1.16599e+07,-3.82629e+07
1.16297e+07,-3.82721e+07
1.15995e+07,-3.82812e+07
1.15692e+07,-3.82904e+07
1.1539e+07,-3.82995e+07
1.15088e+07,-3.83086e+07
1.14786e+07,-3.83177e+07
1.14483e+07,-3.83267e+07
1.14181e+07,-3.83357e+07
1.13878e+07,-3.83447e+07
1.13575e+07,-3.83537e+07
1.13273e+07,-3.83627e+07
1.1297e+07,-3.83716e+07
1.12667e+07,-3.83805e+07
1.12364e+07,-3.83894e+07
1.12061e+07,-3.83982e+07
1.11758e+07,-3.8407e+07
1.11455e+07,-3.84159e+07
1.11152e+07,-3.84246e+07
1.10848e+07,-3.84334e+07
1.10545e+07,-3.84421e+07
1.10242e+07,-3.84508e+07
1.09938e+07,-3.84595e+07
1.09635e+07,-3.84682e+07
1.09331e+07,-3.84768e+07
1.09027e+07,-3.84855e+07
1.08724e+07,-3.8494e+07
1.0842e+07,-3.85026e+07
1.08116e+07,-3.85112e+07
1.07812e+07,-3.85197e+07
1.07508e+07,-3.85282e+07
1.07204e+07,-3.85367e+07
1.069e+07,-3.85451e+07
1.06595e+07,-3.85535e+07
1.06291e+07,-3.85619e+07
1.05987e+07,-3.85703e+07
1.05682e+07,-3.85787e+07
1.05378e+07,-3.8587e+07
1.05073e+07,-3.85953e+07
1.04769e+07,-3.86036e+07
1.04464e+07,-3.86118e+07
1.04159e+07,-3.86201e+07
1.03854e+07,-3.86283e+07
1.0355e+07,-3.86364e+07
1.03245e+07,-3.86446e+07
1.0294e+07,-3.86527e+07
1.02634e+07,-3.86609e+07
1.02329e+07,-3.86689e+07
1.02024e+07,-3.8677e+07
1.01719e+07,-3.8685e+07
1.01414e+07,-3.86931e+07
1.01108e+07,-3.87011e+07
1.00803e+07,-3.8709e+07
1.00497e+07,-3.8717e+07
1.00192e+07,-3.87249e+07
9.9886e+06,-3.87328e+07
9.95803e+06,-3.87406e+07
9.92745e+06,-3.87485e+07
9.89687e+06,-3.87563e+07
9.86628e+06,-3.87641e+07
9.83568e+06,-3.87719e+07
9.80508e+06,-3.87796e+07
9.77447e+06,-3.87874e+07
9.74386e+06,-3.87951e+07
9.71324e+06,-3.88027e+07
9.68262e+06,-3.88104e+07
9.65198e+06,-3.8818e+07
9.62135e+06,-3.88256e+07
9.5907e+06,-3.88332e+07
9.56005e+06,-3.88408e+07
9.5294e+06,-3.88483e+07
9.49874e+06,-3.88558e+07
9.46807e+06,-3.88633e+07
9.4374e+06,-3.88708e+07
9.40672e+06,-3.88782e+07
9.37603e+06,-3.88856e+07
9.34534e+06,-3.8893e+07
9.31464e+06,-3.89004e+07
9.28394e+06,-3.89077e+07
9.25323e+06,-3.8915e+07
9.22252e+06,-3.89223e+07
9.1918e+06,-3.89296e+07
9.16107e+06,-3.89368e+07
9.13034e+06,-3.8944e+07
9.09961e+06,-3.89512e+07
9.06886e+06,-3.89584e+07
9.03812e+06,-3.89655e+07
9.00736e+06,-3.89726e+07
8.9766e+06,-3.89797e+07
8.94584e+06,-3.89868e+07
8.91507e+06,-3.89939e+07
8.88429e+06,-3.90009e+07
8.85351e+06,-3.90079e+07
8.82272e+06,-3.90149e+07
8.79193e+06,-3.90218e+07
8.76113e+06,-3.90287e+07
8.73033e+06,-3.90356e+07
8.69952e+06,-3.90425e+07
8.6687e+06,-3.90494e+07
8.63788e+06,-3.90562e+07
8.60706e+06,-3.9063e+07
8.57623e+06,-3.90698e+07
8.54539e+06,-3.90765e+07
8.51455e+06,-3.90833e+07
8.4837e+06,-3.909e+07
8.45285e+06,-3.90967e+07
8.42199e+06,-3.91033e+07
8.39113e+06,-3.911e+07
8.36026e+06,-3.91166e+07
8.32939e+06,-3.91232e+07
8.29851e+06,-3.91297e+07
8.26763e+06,-3.91363e+07
8.23674e+06,-3.91428e+07
8.20585e+06,-3.91493e+07
8.17495e+06,-3.91557e+07
8.14405e+06,-3.91622e+07
8.11314e+06,-3.91686e+07
8.08222e+06,-3.9175e+07
8.05131e+06,-3.91813e+07
8.02038e+06,-3.91877e+07
7.98945e+06,-3.9194e+07
7.95852e+06,-3.92003e+07
7.92758e+06,-3.92065e+07
7.89664e+06,-3.92128e+07
7.86569e+06,-3.9219e+07
7.83473e+06,-3.92252e+07
7.80378e+06,-3.92314e+07
7.77281e+06,-3.92375e+07
7.74184e+06,-3.92436e+07
7.71087e+06,-3.92497e+07
7.67989e+06,-3.92558e+07
7.64891e+06,-3.92619e+07
7.61792e+06,-3.92679e+07
7.58693e+06,-3.92739e+07
7.55594e+06,-3.92799e+07
7.52493e+06,-3.92858e+07
7.49393e+06,-3.92917e+07
7.46292e+06,-3.92976e+07
7.4319e+06,-3.93035e+07
7.40088e+06,-3.93094e+07
7.36986e+06,-3.93152e+07
7.33883e+06,-3.9321e+07
7.30779e+06,-3.93268e+07
7.27676e+06,-3.93325e+07
7.24571e+06,-3.93383e+07
7.21467e+06,-3.9344e+07
7.18361e+06,-3.93497e+07
7.15256e+06,-3.93553e+07
7.1215e+06,-3.93609e+07
7.09043e+06,-3.93666e+07
7.05936e+06,-3.93721e+07
7.02829e+06,-3.93777e+07
6.99721e+06,-3.93832e+07
6.96613e+06,-3.93887e+07
6.93504e+06,-3.93942e+07
6.90395e+06,-3.93997e+07
6.87285e+06,-3.94051e+07
6.84175e+06,-3.94105e+07
6.81065e+06,-3.94159e+07
6.77954e+06,-3.94213e+07
6.74843e+06,-3.94266e+07
6.71731e+06,-3.94319e+07
6.68619e+06,-3.94372e+07
6.65506e+06,-3.94425e+07
6.62393e+06,-3.94477e+07
6.5928e+06,-3.94529e+07
6.56166e+06,-3.94581e+07
6.53052e+06,-3.94633e+07
6.49937e+06,-3.94684e+07
6.46822e+06,-3.94736e+07
6.43707e+06,-3.94787e+07
6.40591e+06,-3.94837e+07
6.37475e+06,-3.94888e+07
6.34358e+06,-3.94938e+07
6.31241e+06,-3.94988e+07
6.28124e+06,-3.95037e+07
6.25006e+06,-3.95087e+07
6.21888e+06,-3.95136e+07
6.18769e+06,-3.95185e+07
6.15651e+06,-3.95234e+07
6.12531e+06,-3.95282e+07
6.09412e+06,-3.9533e+07
6.06291e+06,-3.95378e+07
6.03171e+06,-3.95426e+07
6.0005e+06,-3.95474e+07
5.96929e+06,-3.95521e+07
5.93807e+06,-3.95568e+07
5.90685e+06,-3.95615e+07
5.87563e+06,-3.95661e+07
5.8444e+06,-3.95707e+07
5.81317e+06,-3.95753e+07
5.78194e+06,-3.95799e+07
5.7507e+06,-3.95845e+07
5.71946e+06,-3.9589e+07
5.68822e+06,-3.95935e+07
5.65697e+06,-3.9598e+07
5.62572e+06,-3.96024e+07
5.59446e+06,-3.96068e+07
5.5632e+06,-3.96112e+07
5.53194e+06,-3.96156e+07
5.50067e+06,-3.962e+07
5.4694e+06,-3.96243e+07
5.43813e+06,-3.96286e+07
5.40686e+06,-3.96329e+07
5.37558e+06,-3.96371e+07
5.34429e+06,-3.96414e+07
5.31301e+06,-3.96456e+07
5.28172e+06,-3.96498e+07
5.25043e+06,-3.96539e+07
5.21913e+06,-3.9658e+07
5.18783e+06,-3.96622e+07
5.15653e+06,-3.96662e+07
5.12522e+06,-3.96703e+07
5.09391e+06,-3.96743e+07
5.0626e+06,-3.96783e+07
5.03129e+06,-3.96823e+07
4.99997e+06,-3.96863e+07
4.96865e+06,-3.96902e+07
4.93732e+06,-3.96941e+07
4.906e+06,-3.9698e+07
4.87466e+06,-3.97019e+07
4.84333e+06,-3.97057e+07
4.81199e+06,-3.97095e+07
4.78065e+06,-3.97133e+07
4.74931e+06,-3.9717e+07
4.71797e+06,-3.97208e+07
4.68662e+06,-3.97245e+07
4.65527e+06,-3.97282e+07
4.62391e+06,-3.97318e+07
4.59255e+06,-3.97355e+07
4.56119e+06,-3.97391e+07
4.52983e+06,-3.97427e+07
4.49847e+06,-3.97462e+07
4.4671e+06,-3.97498e+07
4.43573e+06,-3.97533e+07
4.40435e+06,-3.97568e+07
4.37298e+06,-3.97602e+07
4.3416e+06,-3.97637e+07
4.31021e+06,-3.97671e+07
4.27883e+06,-3.97705e+07
4.24744e+06,-3.97739e+07
4.21605e+06,-3.97772e+07
4.18466e+06,-3.97805e+07
4.15326e+06,-3.97838e+07
4.12186e+06,-3.97871e+07
4.09046e+06,-3.97903e+07
4.05906e+06,-3.97935e+07
4.02765e+06,-3.97967e+07
3.99625e+06,-3.97999e+07
3.96484e+06,-3.9803e+07
3.93342e+06,-3.98061e+07
3.90201e+06,-3.98092e+07
3.87059e+06,-3.98123e+07
3.83917e+06,-3.98153e+07
3.80775e+06,-3.98184e+07
3.77632e+06,-3.98213e+07
3.74489e+06,-3.98243e+07
3.71346e+06,-3.98273e+07
3.68203e+06,-3.98302e+07
3.6506e+06,-3.98331e+07
3.61916e+06,-3.98359e+07
3.58772e+06,-3.98388e+07
3.55628e+06,-3.98416e+07
3.52484e+06,-3.98444e+07
3.49339e+06,-3.98472e+07
3.46194e+06,-3.98499e+07
3.43049e+06,-3.98526e+07
3.39904e+06,-3.98553e+07
3.36759e+06,-3.9858e+07
3.33613e+06,-3.98606e+07
3.30467e+06,-3.98633e+07
3.27321e+06,-3.98659e+07
3.24175e+06,-3.98684e+07
3.21028e+06,-3.9871e+07
3.17882e+06,-3.98735e+07
3.14735e+06,-3.9876e+07
3.11588e+06,-3.98785e+07
3.0844e+06,-3.98809e+07
3.05293e+06,-3.98833e+07
3.02145e+06,-3.98857e+07
2.98998e+06,-3.98881e+07
2.9585e+06,-3.98904e+07
2.92701e+06,-3.98928e+07
2.89553e+06,-3.98951e+07
2.86405e+06,-3.98973e+07
2.83256e+06,-3.98996e+07
2.80107e+06,-3.99018e+07
2.76958e+06,-3.9904e+07
2.73809e+06,-3.99062e+07
2.70659e+06,-3.99083e+07
2.6751e+06,-3.99104e+07
2.6436e+06,-3.99125e+07
2.6121e+06,-3.99146e+07
2.5806e+06,-3.99167e+07
2.5491e+06,-3.99187e+07
2.51759e+06,-3.99207e+07
2.48609e+06,-3.99227e+07
2.45458e+06,-3.99246e+07
2.42307e+06,-3.99265e+07
2.39156e+06,-3.99284e+07
2.36005e+06,-3.99303e+07
2.32853e+06,-3.99322e+07
2.29702e+06,-3.9934e+07
2.2655e+06,-3.99358e+07
2.23399e+06,-3.99376e+07
2.20247e+06,-3.99393e+07
2.17095e+06,-3.9941e+07
2.13943e+06,-3.99427e+07
2.1079e+06,-3.99444e+07
2.07638e+06,-3.99461e+07
2.04485e+06,-3.99477e+07
2.01333e+06,-3.99493e+07
1.9818e+06,-3.99509e+07
1.95027e+06,-3.99524e+07
1.91874e+06,-3.9954e+07
1.88721e+06,-3.99555e+07
1.85567e+06,-3.99569e+07
1.82414e+06,-3.99584e+07
1.79261e+06,-3.99598e+07
1.76107e+06,-3.99612e+07
1.72953e+06,-3.99626e+07
1.69799e+06,-3.99639e+07
1.66645e+06,-3.99653e+07
1.63491e+06,-3.99666e+07
1.60337e+06,-3.99679e+07
1.57183e+06,-3.99691e+07
1.54029e+06,-3.99703e+07
1.50874e+06,-3.99715e+07
1.4772e+06,-3.99727e+07
1.44565e+06,-3.99739e+07
1.4141e+06,-3.9975e+07
1.38255e+06,-3.99761e+07
1.35101e+06,-3.99772e+07
1.31946e+06,-3.99782e+07
1.2879e+06,-3.99793e+07
1.25635e+06,-3.99803e+07
1.2248e+06,-3.99812e+07
1.19325e+06,-3.99822e+07
1.16169e+06,-3.99831e+07
1.13014e+06,-3.9984e+07
1.09859e+06,-3.99849e+07
1.06703e+06,-3.99858e+07
1.03547e+06,-3.99866e+07
1.00392e+06,-3.99874e+07
972358,-3.99882e+07
940799,-3.99889e+07
909240,-3.99897e+07
877681,-3.99904e+07
846121,-3.9991e+07
814560,-3.99917e+07
782999,-3.99923e+07
751438,-3.99929e+07
719875,-3.99935e+07
688313,-3.99941e+07
656750,-3.99946e+07
625187,-3.99951e+07
593623,-3.99956e+07
562059,-3.99961e+07
530494,-3.99965e+07
498930,-3.99969e+07
467364,-3.99973e+07
435799,-3.99976e+07
404233,-3.9998e+07
372667,-3.99983e+07
341101,-3.99985e+07
309535,-3.99988e+07
277968,-3.9999e+07
246402,-3.99992e+07
214835,-3.99994e+07
183268,-3.99996e+07
151701,-3.99997e+07
120133,-3.99998e+07
88566.1,-3.99999e+07
56998.8,-4e+07
25431.4,-4e+07
-6136.03,-4e+07
-37703.4,-4e+07
-69270.8,-3.99999e+07
-100838,-3.99999e+07
-132405,-3.99998e+07
-163973,-3.99997e+07
-195540,-3.99995e+07
-227107,-3.99994e+07
-258673,-3.99992e+07
-290240,-3.99989e+07
-321807,-3.99987e+07
-353373,-3.99984e+07
-384939,-3.99981e+07
-416505,-3.99978e+07
-448070,-3.99975e+07
-479636,-3.99971e+07
-511201,-3.99967e+07
-542765,-3.99963e+07
-574330,-3.99959e+07
-605894,-3.99954e+07
-637457,-3.99949e+07
-669020,-3.99944e+07
-700583,-3.99939e+07
-732145,-3.99933e+07
-763707,-3.99927e+07
-795269,-3.99921e+07
-826830,-3.99915e+07
-858390,-3.99908e+07
-889950,-3.99901e+07
-921509,-3.99894e+07
-953068,-3.99886e+07
-984626,-3.99879e+07
-1.01618e+06,-3.99871e+07
-1.04774e+06,-3.99863e+07
-1.0793e+06,-3.99854e+07
-1.11085e+06,-3.99846e+07
-1.14241e+06,-3.99837e+07
-1.17396e+06,-3.99828e+07
-1.20551e+06,-3.99818e+07
-1.23707e+06,-3.99809e+07
-1.26862e+06,-3.99799e+07
-1.30017e+06,-3.99789e+07
-1.33172e+06,-3.99778e+07
-1.36327e+06,-3.99768e+07
-1.39482e+06,-3.99757e+07
-1.42637e+06,-3.99746e+07
-1.45791e+06,-3.99734e+07
-1.48946e+06,-3.99723e+07
-1.521e+06,-3.99711e+07
-1.55255e+06,-3.99699e+07
-1.58409e+06,-3.99686e+07
-1.61563e+06,-3.99674e+07
-1.64718e+06,-3.99661e+07
-1.67872e+06,-3.99648e+07
-1.71025e+06,-3.99634e+07
-1.74179e+06,-3.99621e+07
-1.77333e+06,-3.99607e+07
-1.80487e+06,-3.99593e+07
-1.8364e+06,-3.99578e+07
-1.86793e+06,-3.99564e+07
-1.89947e+06,-3.99549e+07
-1.931e+06,-3.99534e+07
-1.96253e+06,-3.99518e+07
-1.99406e+06,-3.99503e+07
-2.02558e+06,-3.99487e+07
-2.05711e+06,-3.99471e+07
-2.08863e+06,-3.99454e+07
-2.12016e+06,-3.99438e+07
-2.15168e+06,-3.99421e+07
-2.1832e+06,-3.99404e+07
